nominal_head_form,nominal_head_upos,nominal_head_deprel,head_is_plural,modifier_is_plural,nominal_head_ī,nominal_head_consonant_ending,modifier_consonant_ending,head_frequency,modifier_frequency,modifier_form,modifier_upos,modifier_deprel,distance,position,np_depth,num_dependents_head,num_dependents_modifier,has_anchor_dependent,modifier_is_propn,ezafe_label,relative_position_in_sent,head_feats,modifier_feats,source_file,nmod_count,amod_count,ezafe_like_lemma_between
asūdagīh,NOUN,conj:nmod,0,0,0,1,1,2,1,wināhišnkārīh,NOUN,nmod,2,1,2,2,2,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,2,0,0
niyāzōmandīh,NOUN,obj,0,1,0,1,1,10,610,=mān,PRON,nmod,0,1,3,2,0,0,0,0,1.0,False,False,Dk5-B-01_mptf.conllu,2,0,0
niyāzōmandīh,NOUN,obj,0,0,0,1,1,10,1,rāstāwurdārīh,NOUN,nmod,3,1,3,2,5,0,0,1,1.0,False,False,Dk5-B-01_mptf.conllu,2,0,0
rāstāwurdārīh,NOUN,nmod,0,1,0,1,1,1,15,waxšwarān,NOUN,nmod,0,2,2,5,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,3,0,0
rāstāwurdārīh,NOUN,nmod,0,0,0,1,1,1,51,rāz,NOUN,nmod,1,1,2,5,1,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,3,0,0
rāstāwurdārīh,NOUN,nmod,0,0,0,1,1,1,1,paydāgēnīdārīh,NOUN,nmod,3,1,2,5,1,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,3,0,0
rāz,NOUN,nmod,0,0,0,1,1,51,127,mēnōyīg,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,0,1,0
paydāgēnīdārīh,NOUN,nmod,0,0,0,1,1,1,168,gētīyīg,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,0,1,0
grift,NOUN,conj,0,0,0,1,1,10,85,widarg,NOUN,nmod,1,1,2,1,2,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
pād,NOUN,conj,0,0,0,1,1,4,12,pās,NOUN,nmod,1,1,2,3,2,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
sūd,NOUN,obj,0,1,0,1,1,327,1338,dēwān,NOUN,nmod,0,1,2,1,1,0,0,1,0.5,False,False,Dk5-B-01_mptf.conllu,1,0,0
ān,PRON,conj,0,1,0,1,1,1928,4718,=išān,PRON,nmod,0,1,3,3,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
kōšišnīh,NOUN,obl,0,0,0,1,1,3,29,hāmwār,ADJ,amod,0,2,2,4,0,0,0,0,0.5,True,True,Dk5-B-01_mptf.conllu,1,1,0
kōšišnīh,NOUN,obl,0,1,0,1,1,3,915,druzān,NOUN,nmod,1,1,2,4,1,0,0,0,0.5,True,False,Dk5-B-01_mptf.conllu,1,1,0
dēw,NOUN,obj,0,1,0,0,1,1336,1338,dēwān,NOUN,nmod,0,2,7,3,0,0,0,0,1.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
dēw,NOUN,obj,0,0,0,0,0,1336,569,gannāgmēnōy,PROPN,appos,0,1,7,3,1,0,1,0,1.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
abzārān,NOUN,conj:appos,1,0,0,1,1,315,18258,=š,PRON,nmod,1,2,5,4,0,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,2,1,0
abzārān,NOUN,conj:appos,1,0,0,1,1,315,10,mazan,ADJ,amod,0,2,5,4,0,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,2,1,0
abzārān,NOUN,conj:appos,1,0,0,1,1,315,107,akōman,PROPN,nmod,1,1,5,4,11,0,1,1,0.0,True,False,Dk5-B-01_mptf.conllu,2,1,0
abārīg,PRON,conj:nmod,0,0,1,1,1,942,6,māzan,NOUN,nmod,0,1,3,2,2,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
māzan,NOUN,nmod,0,0,0,1,0,4,1338,dēw,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
āfrāh,NOUN,obl,0,0,0,1,1,23,141,waran,PROPN,nmod,0,1,1,2,0,0,1,0,1.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
mādayān,NOUN,nsubj,0,0,0,1,1,140,654,xrad,NOUN,nmod,0,2,1,1,0,0,0,0,0.5,False,False,Dk5-B-01_mptf.conllu,1,0,0
mādayān,NOUN,obl,0,0,0,1,1,140,141,waran,NOUN,nmod,0,2,1,2,0,0,0,0,1.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
mēnōyān,NOUN,obj,1,0,0,1,1,1405,1864,weh,ADJ,amod,0,2,1,2,0,0,0,0,0.3333333333333333,False,False,Dk5-B-01_mptf.conllu,0,1,0
druz,NOUN,obl,0,0,0,1,1,911,2375,xwēš,PRON,amod,1,2,1,4,0,1,0,0,0.6666666666666666,False,False,Dk5-B-01_mptf.conllu,0,2,0
druz,NOUN,obl,0,0,0,1,1,911,110,hamēstār,NOUN,amod,0,2,1,4,0,1,0,0,0.6666666666666666,False,True,Dk5-B-01_mptf.conllu,0,2,0
rōy,NOUN,root,0,0,0,0,1,32,1276,zamīg,NOUN,nmod,0,1,2,5,1,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
gugān,NOUN,nmod,0,0,0,1,1,47,529,nēkīh,NOUN,nmod,0,1,3,2,1,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
ān,PRON,conj:nmod,0,0,0,1,1,1928,366,anāgīh,NOUN,nmod,0,1,2,1,1,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
ōšmurišn,NOUN,nsubj,0,0,0,1,1,95,61,gugān,NOUN,nmod,3,2,4,1,2,0,0,0,1.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
bahragdārīh,NOUN,conj,0,0,0,1,1,1,18258,=š,PRON,nmod,1,2,2,4,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,2,0,0
bahragdārīh,NOUN,conj,0,0,0,1,0,1,27,harwdō,PRON,nmod,1,1,2,4,2,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,2,0,0
rāh,NOUN,root,0,0,0,1,1,587,170,wahišt,PROPN,nmod,1,1,4,5,1,0,1,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
rāh,NOUN,conj,0,0,0,1,1,587,371,dušox,PROPN,nmod,1,1,2,1,1,0,1,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
gāh,NOUN,conj,0,0,0,1,1,744,15,hamēstagān,PROPN,nmod,1,1,2,1,1,0,1,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
bēabesīhēnišnīh,NOUN,obl,0,0,0,1,1,1,4,abdomīg,ADJ,amod,0,2,2,3,0,0,0,0,1.0,True,False,Dk5-B-01_mptf.conllu,1,1,0
bēabesīhēnišnīh,NOUN,obl,0,0,0,1,1,1,333,petyārag,NOUN,nmod,0,1,2,3,1,0,0,1,1.0,True,False,Dk5-B-01_mptf.conllu,1,1,0
dādār,NOUN,nsubj,0,0,0,1,1,998,46,xwābar,ADJ,amod,0,2,1,1,0,0,0,0,0.5,True,False,Dk5-B-01_mptf.conllu,0,1,0
yōǰdāsrēnīdārīh,NOUN,obl,0,0,0,1,1,8,1238,wināh,NOUN,nmod,1,1,2,2,1,0,0,0,0.5,False,False,Dk5-B-01_mptf.conllu,1,0,0
āhōg,NOUN,obl,0,0,0,1,1,145,1238,wināh,NOUN,nmod,2,1,4,1,3,0,0,0,0.75,False,False,Dk5-B-01_mptf.conllu,1,0,0
wināh,NOUN,nmod,0,0,0,1,1,1238,53,kird,ADJ,amod,0,1,3,3,1,0,0,1,0.0,False,True,Dk5-B-01_mptf.conllu,0,1,0
gumēzišn,NOUN,conj:nmod,0,0,0,1,1,57,144,awiš,ADV,nmod,0,1,2,2,1,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
pādifrāh,NOUN,nsubj,0,0,0,1,1,215,6,ačārīg,ADJ,amod,0,2,6,3,0,0,0,0,1.0,False,False,Dk5-B-01_mptf.conllu,1,1,0
pādifrāh,NOUN,nsubj,0,1,0,1,1,215,158,yōǰdahrgarān,NOUN,nmod,1,1,6,3,2,0,0,1,1.0,False,False,Dk5-B-01_mptf.conllu,1,1,0
pādāšn,NOUN,conj,0,0,0,1,1,123,9,pattāyišnīg,ADJ,amod,1,1,2,2,1,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,0,1,0
pahrēzišn,NOUN,obl,0,0,0,1,1,5,983,kunišn,NOUN,nmod,0,2,1,3,0,0,0,0,0.6666666666666666,True,True,Dk5-B-01_mptf.conllu,1,0,0
wānīdan,NOUN,obl,0,0,0,1,1,2,16587,ān,PRON,nmod,1,1,1,2,0,0,0,0,1.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
āhōg,NOUN,nsubj,0,0,0,1,1,145,333,petyārag,NOUN,nmod,0,2,1,2,0,0,0,0,0.5,False,False,Dk5-B-01_mptf.conllu,1,0,0
bungōhr,NOUN,nsubj,0,0,0,1,1,4,413,mān,NOUN,nmod,0,2,1,1,0,0,0,0,0.6666666666666666,False,False,Dk5-B-01_mptf.conllu,1,0,0
pādāšn,NOUN,conj,0,0,0,1,0,123,1533,dō,NUM,nmod,2,1,2,1,3,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
passāxt,NOUN,obl,0,0,0,1,1,39,174,škeft,ADJ,amod,0,2,3,4,0,0,0,0,0.5,False,False,Dk5-B-01_mptf.conllu,1,1,0
passāxt,NOUN,obl,0,0,0,1,1,39,2253,tan,NOUN,nmod,1,1,3,4,3,0,0,1,0.5,False,False,Dk5-B-01_mptf.conllu,1,1,0
tan,NOUN,nmod,0,0,0,1,1,2253,190,pasēn,ADJ,amod,0,1,2,3,1,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,0,1,0
grift,NOUN,conj,0,0,0,1,1,10,349,mizd,NOUN,nmod,2,1,3,1,3,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
mizd,NOUN,nmod,0,0,0,1,1,349,18,abardom,ADJ,amod,0,2,2,3,1,1,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,0,1,0
abēāhangīh,NOUN,conj,0,0,0,1,1,1,1238,wināh,NOUN,nmod,1,1,3,4,2,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
frāzāhangīh,NOUN,conj,0,0,0,1,1,5,1057,kirbag,NOUN,nmod,1,1,2,1,1,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
wināh,NOUN,nsubj,0,0,0,1,1,1238,16587,ān,PRON,nmod,1,1,3,1,2,0,0,0,1.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
ān,PRON,nmod,0,0,0,1,1,1928,184,garāntar,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,0,1,0
dušmenīh,NOUN,root,0,1,0,1,1,23,1407,yazadān,NOUN,nmod,0,2,5,11,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
amenīh,NOUN,conj,0,1,0,1,1,1,1407,yazadān,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
abārīg,PRON,conj,0,0,1,1,1,942,337,dar,NOUN,nmod,2,1,2,2,3,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
nām,NOUN,advcl,0,0,0,1,1,528,85,hangirdīg,ADJ,nmod,1,2,2,3,1,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,2,0,0
nām,NOUN,advcl,0,0,0,1,1,528,1,dēwčihragīh,NOUN,nmod,0,2,2,3,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,2,0,0
framānspōzīh,NOUN,conj,0,1,0,1,1,6,244,dahibedān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
menīdan,NOUN,conj,0,0,0,1,1,4,288,sālārīh,NOUN,nmod,0,1,3,2,2,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
kirdan,NOUN,conj,0,0,0,1,1,79,2375,xwēš,PRON,nmod,1,2,2,2,1,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
nām,NOUN,nmod,0,0,0,1,1,528,85,hangirdīg,ADJ,nmod,4,2,3,3,2,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,2,0,0
nām,NOUN,nmod,0,0,0,1,1,528,22,anērīh,NOUN,nmod,0,2,3,3,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,2,0,0
tarmenišnīh,NOUN,conj,0,0,0,1,1,49,2158,dēn,NOUN,nmod,0,1,3,7,1,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,2,0,0
abāzstāyišnīh,NOUN,conj,0,0,0,1,1,2,18258,=iš,PRON,nmod,1,1,2,1,1,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
dāštan,NOUN,conj,0,0,0,1,1,28,481,dastwar,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
abārīg,PRON,conj,0,0,1,1,1,942,337,dar,NOUN,nmod,2,1,2,1,2,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
nām,NOUN,nmod,0,0,0,1,1,528,85,hangirdīg,ADJ,nmod,5,2,2,4,1,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,3,0,0
nām,NOUN,nmod,0,0,0,1,1,528,46,agdēnīh,NOUN,nmod,3,2,2,4,1,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,3,0,0
nām,NOUN,nmod,0,0,0,1,1,528,2,adēnīh,NOUN,nmod,0,2,2,4,2,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,3,0,0
padīruftan,NOUN,conj,0,0,0,1,1,12,184,kōšišn,NOUN,nmod,3,1,3,7,1,0,0,0,0.0,True,True,Dk5-B-01_mptf.conllu,2,0,0
kōšišn,NOUN,nmod,0,1,0,1,1,184,1338,dēwān,NOUN,nmod,1,1,2,1,3,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
rāyēnīdan,NOUN,conj,0,0,0,1,1,7,179,paywand,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
warzīdan,NOUN,conj,0,0,0,1,1,5,1249,gēhān,NOUN,nmod,0,1,2,1,1,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
tuxšišnīh,NOUN,conj,0,0,0,1,1,1,229,frārōnīh,NOUN,nmod,2,1,2,1,2,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
nām,NOUN,nmod,0,0,0,1,1,528,8,anayārīh,NOUN,nmod,0,2,2,2,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
bahrān,NOUN,root,1,0,0,1,1,410,14,anespāsīh,NOUN,appos,0,1,4,6,2,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,0,0,0
ōšmurišnān,NOUN,conj,1,0,0,1,1,95,8,wehdušmenīh,NOUN,nmod,1,1,3,3,3,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
šnāyēnīdārīh,NOUN,conj:nmod,0,1,0,1,1,186,444,wattarān,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
ātaxš,NOUN,nmod,0,0,0,1,1,1442,168,warahrān,PROPN,nmod,0,1,2,1,1,0,1,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
ōzad,NOUN,nsubj,0,0,0,1,1,8,1446,ātaxš,NOUN,nmod,1,2,4,6,1,0,0,0,1.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
burdan,NOUN,conj,0,0,0,1,0,80,709,nasā,NOUN,nmod,4,2,3,2,0,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,2,0,0
burdan,NOUN,conj,0,0,0,1,1,80,1446,ātaxš,NOUN,nmod,2,2,3,2,2,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,2,0,0
pahrēxtan,NOUN,conj,0,1,0,1,0,35,2253,tanīhā,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
kirdan,NOUN,conj,0,0,0,1,1,1,1276,zamīg,NOUN,nmod,1,2,2,2,1,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
margpuhlīh,NOUN,conj,0,0,0,1,1,2,2,apatitīg,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,0,1,0
ōzad,NOUN,root,0,0,0,1,1,8,11,babrag,NOUN,nmod,3,2,3,6,1,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
abārīg,PRON,conj,0,0,1,1,1,942,63,šōn,NOUN,nmod,2,1,2,2,3,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
ān,PRON,root,0,0,0,1,1,1928,1,yazadāndōstīh,NOUN,appos,6,1,7,8,7,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,0,0,0
X,NOUN,conj,0,1,0,1,1,305,1407,yazadān,NOUN,nmod,0,1,2,3,1,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
šnāyēnīdārīh,NOUN,conj,0,1,0,1,1,186,1864,wehān,NOUN,nmod,3,2,4,2,1,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
zadārīh,NOUN,conj,0,1,0,1,1,56,1338,dēwān,NOUN,nmod,3,2,3,3,2,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
pahrēz,NOUN,conj,0,0,0,1,1,204,1238,wināh,NOUN,nmod,2,1,6,4,2,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,2,0,0
pahrēz,NOUN,conj,0,0,0,1,1,204,347,abzār,NOUN,nmod,5,1,6,4,4,0,0,0,0.0,False,True,Dk5-B-01_mptf.conllu,2,0,0
abzār,NOUN,nmod,0,0,0,1,1,315,20,bōxtišn,NOUN,nmod,0,1,5,4,3,0,0,1,0.0,True,True,Dk5-B-01_mptf.conllu,2,0,0
abzār,NOUN,nmod,0,0,0,1,1,315,181,rādīh,NOUN,nmod,1,1,5,4,1,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,2,0,0
spāsdārīh,NOUN,conj:nmod,0,0,0,1,1,42,7,bunōmand,NOUN,nmod,3,1,3,3,3,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
bunōmand,NOUN,nmod,0,0,0,1,1,6,1488,ahlāyīh,NOUN,nmod,0,1,2,3,1,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
tōzišnīh,NOUN,root,0,0,0,1,1,3,1238,wināh,NOUN,nmod,0,1,3,5,0,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
yōǰdāsrīh,NOUN,conj,0,0,0,1,1,85,18258,=iš,PRON,nmod,1,1,2,1,2,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
was,PRON,advcl,0,0,0,1,1,39,68,marag,NOUN,nmod,0,2,1,3,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
framānspōzīh,NOUN,nsubj,0,1,0,1,1,6,244,dahībedān,NOUN,nmod,0,1,5,13,0,0,0,0,0.5,False,False,Dk5-B-01_mptf.conllu,1,0,0
abāzstāyīdan,NOUN,conj,0,0,0,1,1,2,735,wehdēn,NOUN,nmod,1,1,2,2,2,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
stāyīdan,NOUN,conj,0,0,0,1,1,2,46,agdēnīh,NOUN,nmod,1,1,2,1,2,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
agdēnīh,NOUN,nmod,0,0,0,1,1,46,186,nōg,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,0,1,0
ōzad,NOUN,conj,0,0,0,1,1,8,2716,mardōm,NOUN,nmod,0,1,2,3,1,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
appārīh,NOUN,conj,0,0,0,1,1,5,1100,xwāstag,NOUN,nmod,1,1,2,2,1,0,0,0,0.0,False,True,Dk5-B-01_mptf.conllu,1,0,0
apetyāragīh,NOUN,nsubj,0,0,0,1,1,15,1100,xwāstag,NOUN,nmod,2,1,2,2,1,0,0,0,1.0,False,True,Dk5-B-01_mptf.conllu,1,0,0
tōzišnīh,NOUN,root,0,0,0,1,1,3,790,ēwēnag,NOUN,nmod,0,1,3,5,1,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,2,0,0
tōzišnīh,NOUN,root,0,0,0,1,1,3,125,pāyag,NOUN,nmod,3,1,3,5,2,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,2,0,0
kārwarzišnīh,NOUN,conj:nmod,0,0,0,1,1,5,215,pādufrāh,NOUN,nmod,1,1,1,3,0,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
zanišnīh,NOUN,root,0,0,0,1,1,10,9,abēčim,ADJ,amod,0,2,2,6,0,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,1,1,0
zanišnīh,NOUN,root,0,0,0,1,1,10,2716,mardōm,NOUN,nmod,2,1,2,6,1,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,1,0
appar,NOUN,nsubj,0,0,0,1,1,27,68,mādīh,NOUN,nmod,1,1,3,2,2,0,0,0,1.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
mādīh,NOUN,nmod,0,0,0,1,0,68,6,bāy,NOUN,nmod,1,1,2,2,1,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
apaydāgkirdan,NOUN,nmod,0,0,0,1,1,1,48,gōhrīg,NOUN,nmod,0,1,4,7,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
appārmādīyīh,NOUN,conj:nmod,0,0,0,1,1,1,53,kird,ADJ,amod,0,2,2,2,1,0,0,0,0.0,False,True,Dk5-B-01_mptf.conllu,0,1,0
X,NOUN,obj,0,0,0,1,1,305,213,tāg,NOUN,nmod,1,1,1,2,0,0,0,0,0.6,False,False,Dk5-B-01_mptf.conllu,1,0,1
harg,NOUN,obj,0,0,0,1,1,31,633,X,NOUN,nmod,0,1,1,2,0,0,0,0,1.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
čandīh,NOUN,nsubj,0,0,0,1,1,38,315,tōzišn,NOUN,nmod,0,2,1,1,0,0,0,0,0.3333333333333333,False,True,Dk5-B-01_mptf.conllu,1,0,0
wizīr,NOUN,obl,0,1,0,1,1,331,756,radān,NOUN,nmod,2,1,2,3,2,0,0,1,1.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
ōzad,NOUN,nsubj:outer,0,0,0,1,1,43,2716,mardōm,NOUN,nmod,0,1,3,2,1,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,2,0,0
ōzad,NOUN,nsubj:outer,0,0,0,1,1,43,16587,ān,PRON,nmod,2,1,3,2,2,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,2,0,0
ān,PRON,nmod,0,0,0,1,1,1928,184,kōšišn,NOUN,nmod,1,1,2,2,2,0,0,1,0.0,False,True,Dk5-B-01_mptf.conllu,1,0,0
framān,NOUN,obl,0,1,0,1,1,244,73,xwadāyān,NOUN,nmod,0,1,2,2,1,0,0,1,1.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
dast,NOUN,obl,0,0,0,1,1,477,770,xwad,PRON,nmod,0,2,1,2,0,0,0,0,0.25,False,False,Dk5-B-01_mptf.conllu,1,0,0
wināhgārīh,NOUN,conj,0,0,0,1,1,111,790,ēwēnag,NOUN,nmod,1,1,3,4,3,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
tan,NOUN,conj,0,0,0,1,1,2253,190,pasēn,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,0,1,0
šōyišn,NOUN,root,0,0,0,1,1,231,2253,tan,NOUN,nmod,0,1,4,5,1,0,0,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
yōǰdāsrēnīdan,NOUN,conj,0,0,0,1,1,2,253,nasuš,PROPN,nmod,1,1,2,1,2,0,1,1,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
dāštan,NOUN,conj,0,0,0,1,1,28,77,pākīh,NOUN,nmod,1,1,3,1,2,0,0,0,0.0,True,False,Dk5-B-01_mptf.conllu,1,0,0
pākīh,NOUN,nmod,0,0,0,1,1,77,3,gumēxtagīh,NOUN,nmod,3,1,2,2,4,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
pahikaftagīh,NOUN,root,0,0,0,1,1,1,790,ēwēnag,NOUN,nmod,1,1,10,5,2,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
ēwēnag,NOUN,nmod,0,0,0,1,1,782,43,murdag,ADJ,nmod,0,1,9,2,1,0,0,0,0.0,False,True,Dk5-B-01_mptf.conllu,1,0,0
abārīg,PRON,conj,0,0,1,1,1,942,2716,mardōm,NOUN,nmod,1,1,4,1,4,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
ǰānwar,NOUN,conj:nmod,0,0,0,1,1,13,528,rēman,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,0,1,0
pākīh,NOUN,conj,0,0,0,1,1,77,1,pākgarīh,NOUN,nmod,0,2,7,4,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
kamāzārīh,NOUN,conj,0,0,0,1,1,1,205,pahrēz,NOUN,nmod,0,1,5,3,2,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
pahrēz,NOUN,nmod,0,0,0,1,1,204,2067,āb,NOUN,nmod,0,1,2,2,2,0,0,1,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
āb,NOUN,nmod,0,0,0,1,1,2066,2253,tan,NOUN,nmod,0,1,1,2,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
ālūdagīh,NOUN,advcl,0,0,0,1,1,28,1,kamōšmārāg,ADJ,amod,0,2,4,5,0,0,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,0,1,0
hambadīg,NOUN,nsubj,0,0,1,1,1,50,18258,=š,PRON,nmod,0,2,1,1,0,0,0,0,1.0,False,False,Dk5-B-01_mptf.conllu,1,0,0
āb,NOUN,acl:relcl,0,0,0,1,1,2066,1,kamālūdag,ADJ,amod,0,2,3,5,1,1,0,1,0.0,False,True,Dk5-B-01_mptf.conllu,1,1,0
āb,NOUN,acl:relcl,0,0,0,1,1,2066,249,gōmēz,NOUN,nmod,1,1,3,5,2,1,0,0,0.0,False,False,Dk5-B-01_mptf.conllu,1,1,0
šustan,NOUN,nsubj,0,1,0,1,1,11,790,ēwēnagān,NOUN,nmod,1,1,3,1,2,0,0,0,0.5,True,False,Dk5-B-01_mptf.conllu,1,0,0
